PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"40634935","Liver-specific expression of ANGPTL8 promotes Alzheimer's disease progression through activating microglial pyroptosis","Wei J, Hu L, Xu S, Yang F, Liao F, Tang Y, Shen X, Zhang X, Fang X, Li Y, Ding L, Chen Z, Su S, Cheng J, Huang Y, Chen Q, Ma D, Zhang Q, Guo X.","J Neuroinflammation. 2025 Jul 9;22(1):177. doi: 10.1186/s12974-025-03487-3.","Wei J","J Neuroinflammation","2025","2025/07/09","PMC12243332","","10.1186/s12974-025-03487-3"
"37923721","Dissecting the human leptomeninges at single-cell resolution","Kearns NA, Iatrou A, Flood DJ, De Tissera S, Mullaney ZM, Xu J, Gaiteri C, Bennett DA, Wang Y.","Nat Commun. 2023 Nov 3;14(1):7036. doi: 10.1038/s41467-023-42825-y.","Kearns NA","Nat Commun","2023","2023/11/04","PMC10624900","","10.1038/s41467-023-42825-y"
"36058959","Pathogenesis, therapeutic strategies and biomarker development based on ""omics"" analysis related to microglia in Alzheimer's disease","Gao C, Shen X, Tan Y, Chen S.","J Neuroinflammation. 2022 Sep 4;19(1):215. doi: 10.1186/s12974-022-02580-1.","Gao C","J Neuroinflammation","2022","2022/09/04","PMC9441025","","10.1186/s12974-022-02580-1"
"36766763","The Breakthroughs and Caveats of Using Human Pluripotent Stem Cells in Modeling Alzheimer's Disease","Sahlgren Bendtsen KM, Hall VJ.","Cells. 2023 Jan 27;12(3):420. doi: 10.3390/cells12030420.","Sahlgren Bendtsen KM","Cells","2023","2023/02/11","PMC9913971","","10.3390/cells12030420"
"41044568","Cytokine expression profile in the human brain of older adults","Godoy JB, Vialle RA, Dos Santos L, Raittz RT, Wang Y, Menon V, De Jager PL, Schneider JA, Tasaki S, Bennett DA, Guizelini D, de Paiva Lopes K.","J Neuroinflammation. 2025 Oct 3;22(1):224. doi: 10.1186/s12974-025-03552-x.","Godoy JB","J Neuroinflammation","2025","2025/10/03","PMC12495855","","10.1186/s12974-025-03552-x"
"41066163","Alzheimer's disease-associated PLCG2 variants alter microglial state and function in human induced pluripotent stem cell-derived microglia-like cells","Bedford LM, Tutrow KD, Hooper K, Messenger EJ, Hernandez M, Lamb BT, Meyer JS, Richardson TI, Bissel SJ.","Alzheimers Dement. 2025 Oct;21(10):e70772. doi: 10.1002/alz.70772.","Bedford LM","Alzheimers Dement","2025","2025/10/09","PMC12510136","","10.1002/alz.70772"
"36333818","Single-cell spatial proteomic imaging for human neuropathology","Vijayaragavan K, Cannon BJ, Tebaykin D, Bossé M, Baranski A, Oliveria JP, Bukhari SA, Mrdjen D, Corces MR, McCaffrey EF, Greenwald NF, Sigal Y, Marquez D, Khair Z, Bruce T, Goldston M, Bharadwaj A, Montine KS, Angelo RM, Montine TJ, Bendall SC.","Acta Neuropathol Commun. 2022 Nov 4;10(1):158. doi: 10.1186/s40478-022-01465-x.","Vijayaragavan K","Acta Neuropathol Commun","2022","2022/11/05","PMC9636771","","10.1186/s40478-022-01465-x"
"35436980","Allele-specific analysis reveals exon- and cell-type-specific regulatory effects of Alzheimer's disease-associated genetic variants","He L, Loika Y, Kulminski AM.","Transl Psychiatry. 2022 Apr 18;12(1):163. doi: 10.1038/s41398-022-01913-1.","He L","Transl Psychiatry","2022","2022/04/19","PMC9016079","","10.1038/s41398-022-01913-1"
"34622466","Commensal microbiota divergently affect myeloid subsets in the mammalian central nervous system during homeostasis and disease","Sankowski R, Ahmari J, Mezö C, Hrabě de Angelis AL, Fuchs V, Utermöhlen O, Buch T, Blank T, Gomez de Agüero M, Macpherson AJ, Erny D.","EMBO J. 2021 Dec 1;40(23):e108605. doi: 10.15252/embj.2021108605. Epub 2021 Oct 7.","Sankowski R","EMBO J","2021","2021/10/08","PMC8634130","","10.15252/embj.2021108605"
"36254682","Lipopolysaccharide distinctively alters human microglia transcriptomes to resemble microglia from Alzheimer's disease mouse models","Monzón-Sandoval J, Burlacu E, Agarwal D, Handel AE, Wei L, Davis J, Cowley SA, Cader MZ, Webber C.","Dis Model Mech. 2022 Oct 1;15(10):dmm049349. doi: 10.1242/dmm.049349. Epub 2022 Oct 18.","Monzón-Sandoval J","Dis Model Mech","2022","2022/10/18","PMC9612871","","10.1242/dmm.049349"
"37840493","Exploring Shared Biomarkers of Myocardial Infarction and Alzheimer's Disease via Single-Cell/Nucleus Sequencing and Bioinformatics Analysis","Xue W, He W, Yan M, Zhao H, Pi J.","J Alzheimers Dis. 2023;96(2):705-723. doi: 10.3233/JAD-230559.","Xue W","J Alzheimers Dis","2023","2023/10/16","PMC10657707","","10.3233/JAD-230559"
"41118343","Disease-associated microglia in neurodegenerative diseases: Friend or foe?","Cheng YH, Ho MS.","PLoS Biol. 2025 Oct 21;23(10):e3003426. doi: 10.1371/journal.pbio.3003426. eCollection 2025 Oct.","Cheng YH","PLoS Biol","2025","2025/10/21","PMC12539720","","10.1371/journal.pbio.3003426"
"27911303","Amylin Treatment Reduces Neuroinflammation and Ameliorates Abnormal Patterns of Gene Expression in the Cerebral Cortex of an Alzheimer's Disease Mouse Model","Wang E, Zhu H, Wang X, Gower AC, Wallack M, Blusztajn JK, Kowall N, Qiu WQ.","J Alzheimers Dis. 2017;56(1):47-61. doi: 10.3233/JAD-160677.","Wang E","J Alzheimers Dis","2017","2016/12/03","PMC5331853","NIHMS846361","10.3233/JAD-160677"
"38741048","Characterizing dysregulations via cell-cell communications in Alzheimer's brains using single-cell transcriptomes","Lee CY, Riffle D, Xiong Y, Momtaz N, Lei Y, Pariser JM, Sikdar D, Hwang A, Duan Z, Zhang J.","BMC Neurosci. 2024 May 13;25(1):24. doi: 10.1186/s12868-024-00867-y.","Lee CY","BMC Neurosci","2024","2024/05/13","PMC11089696","","10.1186/s12868-024-00867-y"
"39103533","Single-cell spatial transcriptomics reveals distinct patterns of dysregulation in non-neuronal and neuronal cells induced by the Trem2(R47H) Alzheimer's risk gene mutation","Johnston KG, Berackey BT, Tran KM, Gelber A, Yu Z, MacGregor GR, Mukamel EA, Tan Z, Green KN, Xu X.","Mol Psychiatry. 2025 Feb;30(2):461-477. doi: 10.1038/s41380-024-02651-0. Epub 2024 Aug 5.","Johnston KG","Mol Psychiatry","2025","2024/08/05","PMC11746152","NIHMS2043213","10.1038/s41380-024-02651-0"
"22984603","Organotypic brain slice cultures of adult transgenic P301S mice--a model for tauopathy studies","Mewes A, Franke H, Singer D.","PLoS One. 2012;7(9):e45017. doi: 10.1371/journal.pone.0045017. Epub 2012 Sep 11.","Mewes A","PLoS One","2012","2012/09/18","PMC3439393","","10.1371/journal.pone.0045017"
"34600516","Cell type-specific potential pathogenic genes and functional pathways in Alzheimer's Disease","Wang XL, Li L.","BMC Neurol. 2021 Oct 2;21(1):381. doi: 10.1186/s12883-021-02407-1.","Wang XL","BMC Neurol","2021","2021/10/03","PMC8487122","","10.1186/s12883-021-02407-1"
"36795751","Cspg4(high) microglia contribute to microgliosis during neurodegeneration","Liu YJ, Ding Y, Yin YQ, Xiao H, Hu G, Zhou JW.","Proc Natl Acad Sci U S A. 2023 Feb 21;120(8):e2210643120. doi: 10.1073/pnas.2210643120. Epub 2023 Feb 16.","Liu YJ","Proc Natl Acad Sci U S A","2023","2023/02/16","PMC9974490","","10.1073/pnas.2210643120"
"30283032","Integrative approach to sporadic Alzheimer's disease: deficiency of TYROBP in cerebral Aβ amyloidosis mouse normalizes clinical phenotype and complement subnetwork molecular pathology without reducing Aβ burden","Haure-Mirande JV, Wang M, Audrain M, Fanutza T, Kim SH, Heja S, Readhead B, Dudley JT, Blitzer RD, Schadt EE, Zhang B, Gandy S, Ehrlich ME.","Mol Psychiatry. 2019 Mar;24(3):431-446. doi: 10.1038/s41380-018-0255-6. Epub 2018 Oct 3.","Haure-Mirande JV","Mol Psychiatry","2019","2018/10/05","PMC6494440","NIHMS1504011","10.1038/s41380-018-0255-6"
"26861289","Genetic and Transcriptomic Profiles of Inflammation in Neurodegenerative Diseases: Alzheimer, Parkinson, Creutzfeldt-Jakob and Tauopathies","López González I, Garcia-Esparcia P, Llorens F, Ferrer I.","Int J Mol Sci. 2016 Feb 4;17(2):206. doi: 10.3390/ijms17020206.","López González I","Int J Mol Sci","2016","2016/02/11","PMC4783939","","10.3390/ijms17020206"
"39461707","Border-associated macrophages: From physiology to therapeutic targets in Alzheimer's disease","Zheng F, Dong T, Chen Y, Wang L, Peng G.","Exp Neurol. 2025 Jan;383:115021. doi: 10.1016/j.expneurol.2024.115021. Epub 2024 Oct 24.","Zheng F","Exp Neurol","2025","2024/10/26","","","10.1016/j.expneurol.2024.115021"
"37155564","Reduced binding of apoE4 to complement factor H promotes amyloid-β oligomerization and neuroinflammation","Chernyaeva L, Ratti G, Teirilä L, Fudo S, Rankka U, Pelkonen A, Korhonen P, Leskinen K, Keskitalo S, Salokas K, Gkolfinopoulou C, Crompton KE, Javanainen M, Happonen L, Varjosalo M, Malm T, Leinonen V, Chroni A, Saavalainen P, Meri S, Kajander T, Wollman AJ, Nissilä E, Haapasalo K.","EMBO Rep. 2023 Jul 5;24(7):e56467. doi: 10.15252/embr.202256467. Epub 2023 May 8.","Chernyaeva L","EMBO Rep","2023","2023/05/08","PMC10328077","","10.15252/embr.202256467"
"31365320","The interplay between microglial states and major risk factors in Alzheimer's disease through the eyes of single-cell RNA-sequencing: beyond black and white","von Maydell D, Jorfi M.","J Neurophysiol. 2019 Oct 1;122(4):1291-1296. doi: 10.1152/jn.00395.2019. Epub 2019 Jul 31.","von Maydell D","J Neurophysiol","2019","2019/08/01","","","10.1152/jn.00395.2019"
"32703241","Trem2 deficiency differentially affects phenotype and transcriptome of human APOE3 and APOE4 mice","Fitz NF, Wolfe CM, Playso BE, Biedrzycki RJ, Lu Y, Nam KN, Lefterov I, Koldamova R.","Mol Neurodegener. 2020 Jul 23;15(1):41. doi: 10.1186/s13024-020-00394-4.","Fitz NF","Mol Neurodegener","2020","2020/07/25","PMC7379780","","10.1186/s13024-020-00394-4"
"39093856","scaDA: A novel statistical method for differential analysis of single-cell chromatin accessibility sequencing data","Zhao F, Ma X, Yao B, Lu Q, Chen L.","PLoS Comput Biol. 2024 Aug 2;20(8):e1011854. doi: 10.1371/journal.pcbi.1011854. eCollection 2024 Aug.","Zhao F","PLoS Comput Biol","2024","2024/08/02","PMC11324137","","10.1371/journal.pcbi.1011854"
"37620562","Animal models to study the neurological manifestations of the post-COVID-19 condition","Usai C, Mateu L, Brander C, Vergara-Alert J, Segalés J.","Lab Anim (NY). 2023 Sep;52(9):202-210. doi: 10.1038/s41684-023-01231-z. Epub 2023 Aug 24.","Usai C","Lab Anim (NY)","2023","2023/08/24","PMC10462483","","10.1038/s41684-023-01231-z"
"26001565","Induction of a common microglia gene expression signature by aging and neurodegenerative conditions: a co-expression meta-analysis","Holtman IR, Raj DD, Miller JA, Schaafsma W, Yin Z, Brouwer N, Wes PD, Möller T, Orre M, Kamphuis W, Hol EM, Boddeke EW, Eggen BJ.","Acta Neuropathol Commun. 2015 May 23;3:31. doi: 10.1186/s40478-015-0203-5.","Holtman IR","Acta Neuropathol Commun","2015","2015/05/24","PMC4489356","","10.1186/s40478-015-0203-5"
"40186694","Whole Transcriptome RNA-Seq Reveals Drivers of Pathological Dysfunction in a Transgenic Model of Alzheimer's Disease","Potemkin N, Cawood SMF, Guévremont D, Mockett B, Treece J, Stanton JL, Williams JM.","Mol Neurobiol. 2025 Aug;62(8):10144-10164. doi: 10.1007/s12035-025-04878-6. Epub 2025 Apr 5.","Potemkin N","Mol Neurobiol","2025","2025/04/05","PMC12289781","","10.1007/s12035-025-04878-6"
"38542077","Microglial Transforming Growth Factor-β Signaling in Alzheimer's Disease","Vidovic N, Spittau B.","Int J Mol Sci. 2024 Mar 7;25(6):3090. doi: 10.3390/ijms25063090.","Vidovic N","Int J Mol Sci","2024","2024/03/28","PMC10970595","","10.3390/ijms25063090"
"35563596","Overlap between Central and Peripheral Transcriptomes in Parkinson's Disease but Not Alzheimer's Disease","Hooshmand K, Halliday GM, Pineda SS, Sutherland GT, Guennewig B.","Int J Mol Sci. 2022 May 6;23(9):5200. doi: 10.3390/ijms23095200.","Hooshmand K","Int J Mol Sci","2022","2022/05/14","PMC9104085","","10.3390/ijms23095200"
"34079050","Systemic GLP-1R agonist treatment reverses mouse glial and neurovascular cell transcriptomic aging signatures in a genome-wide manner","Li Z, Chen X, Vong JSL, Zhao L, Huang J, Yan LYC, Ip B, Wing YK, Lai HM, Mok VCT, Ko H.","Commun Biol. 2021 Jun 2;4(1):656. doi: 10.1038/s42003-021-02208-9.","Li Z","Commun Biol","2021","2021/06/03","PMC8172568","","10.1038/s42003-021-02208-9"
"37989983","Lowering Hippocampal miR-29a Expression Slows Cognitive Decline and Reduces Beta-Amyloid Deposition in 5×FAD Mice","Mei Z, Liu J, Schroeder JP, Weinshenker D, Duong DM, Seyfried NT, Li Y, Jin P, Wingo AP, Wingo TS.","Mol Neurobiol. 2024 Jun;61(6):3343-3356. doi: 10.1007/s12035-023-03791-0. Epub 2023 Nov 22.","Mei Z","Mol Neurobiol","2024","2023/11/22","PMC11087195","NIHMS1969683","10.1007/s12035-023-03791-0"
"31122931","Opposite microglial activation stages upon loss of PGRN or TREM2 result in reduced cerebral glucose metabolism","Götzl JK, Brendel M, Werner G, Parhizkar S, Sebastian Monasor L, Kleinberger G, Colombo AV, Deussing M, Wagner M, Winkelmann J, Diehl-Schmid J, Levin J, Fellerer K, Reifschneider A, Bultmann S, Bartenstein P, Rominger A, Tahirovic S, Smith ST, Madore C, Butovsky O, Capell A, Haass C.","EMBO Mol Med. 2019 Jun;11(6):e9711. doi: 10.15252/emmm.201809711.","Götzl JK","EMBO Mol Med","2019","2019/05/25","PMC6554672","","10.15252/emmm.201809711"
"33631273","INPP5D expression is associated with risk for Alzheimer's disease and induced by plaque-associated microglia","Tsai AP, Lin PB, Dong C, Moutinho M, Casali BT, Liu Y, Lamb BT, Landreth GE, Oblak AL, Nho K.","Neurobiol Dis. 2021 Jun;153:105303. doi: 10.1016/j.nbd.2021.105303. Epub 2021 Feb 22.","Tsai AP","Neurobiol Dis","2021","2021/02/25","PMC8082515","NIHMS1680802","10.1016/j.nbd.2021.105303"
"39778487","Ginkgo biloba extract EGb 761® ameliorates cognitive impairment and alleviates TNFα response in 5xFAD Alzheimer's disease model mice","Nguyen VTT, Slotos RS, Guilherme MDS, Nguyen TT, Weisenburger S, Lehner MD, Endres K.","Phytomedicine. 2025 Jan;136:156327. doi: 10.1016/j.phymed.2024.156327. Epub 2024 Dec 15.","Nguyen VTT","Phytomedicine","2025","2025/01/08","","","10.1016/j.phymed.2024.156327"
"35849618","Single-cell network biology characterizes cell type gene regulation for drug repurposing and phenotype prediction in Alzheimer's disease","Gupta C, Xu J, Jin T, Khullar S, Liu X, Alatkar S, Cheng F, Wang D.","PLoS Comput Biol. 2022 Jul 18;18(7):e1010287. doi: 10.1371/journal.pcbi.1010287. eCollection 2022 Jul.","Gupta C","PLoS Comput Biol","2022","2022/07/18","PMC9333448","","10.1371/journal.pcbi.1010287"
"39652363","Multi Layered Omics Approaches Reveal Glia Specific Alterations in Alzheimer's Disease: A Systematic Review and Future Prospects","İş Ö, Min Y, Wang X, Oatman SR, Abraham Daniel A, Ertekin-Taner N.","Glia. 2025 Mar;73(3):539-573. doi: 10.1002/glia.24652. Epub 2024 Dec 9.","İş Ö","Glia","2025","2024/12/09","PMC11784841","","10.1002/glia.24652"
"37700217","Single-Cell RNA Sequencing Transcriptomics Revealed HCMV IE2-Related Microglia Responses in Alzheimer's-Like Disease in Transgenic Mice","Liu F, Wang Z, Niu D, Zhang X, Nan F, Jiang S, Li J, Yu M, Yang X, Zhang S, Zhou X, Wang H, Zhang X, Liu W, Li Z, Wang Y, Wang B.","Mol Neurobiol. 2024 Mar;61(3):1331-1345. doi: 10.1007/s12035-023-03553-y. Epub 2023 Sep 13.","Liu F","Mol Neurobiol","2024","2023/09/12","PMC10896799","","10.1007/s12035-023-03553-y"
"34103079","CSF1R inhibition rescues tau pathology and neurodegeneration in an A/T/N model with combined AD pathologies, while preserving plaque associated microglia","Lodder C, Scheyltjens I, Stancu IC, Botella Lucena P, Gutiérrez de Ravé M, Vanherle S, Vanmierlo T, Cremers N, Vanrusselt H, Brône B, Hanseeuw B, Octave JN, Bottelbergs A, Movahedi K, Dewachter I.","Acta Neuropathol Commun. 2021 Jun 8;9(1):108. doi: 10.1186/s40478-021-01204-8.","Lodder C","Acta Neuropathol Commun","2021","2021/06/09","PMC8188790","","10.1186/s40478-021-01204-8"
"35180881","PLCG2 is associated with the inflammatory response and is induced by amyloid plaques in Alzheimer's disease","Tsai AP, Dong C, Lin PB, Messenger EJ, Casali BT, Moutinho M, Liu Y, Oblak AL, Lamb BT, Landreth GE, Bissel SJ, Nho K.","Genome Med. 2022 Feb 18;14(1):17. doi: 10.1186/s13073-022-01022-0.","Tsai AP","Genome Med","2022","2022/02/19","PMC8857783","","10.1186/s13073-022-01022-0"
"31924226","VGF-derived peptide TLQP-21 modulates microglial function through C3aR1 signaling pathways and reduces neuropathology in 5xFAD mice","El Gaamouch F, Audrain M, Lin WJ, Beckmann N, Jiang C, Hariharan S, Heeger PS, Schadt EE, Gandy S, Ehrlich ME, Salton SR.","Mol Neurodegener. 2020 Jan 10;15(1):4. doi: 10.1186/s13024-020-0357-x.","El Gaamouch F","Mol Neurodegener","2020","2020/01/12","PMC6954537","","10.1186/s13024-020-0357-x"
"33301878","Alzheimer's-associated PU.1 expression levels regulate microglial inflammatory response","Pimenova AA, Herbinet M, Gupta I, Machlovi SI, Bowles KR, Marcora E, Goate AM.","Neurobiol Dis. 2021 Jan;148:105217. doi: 10.1016/j.nbd.2020.105217. Epub 2020 Dec 8.","Pimenova AA","Neurobiol Dis","2021","2020/12/10","PMC7808757","NIHMS1658202","10.1016/j.nbd.2020.105217"
"38085657","Cystatin F (Cst7) drives sex-dependent changes in microglia in an amyloid-driven model of Alzheimer's disease","Daniels MJD, Lefevre L, Szymkowiak S, Drake A, McCulloch L, Tzioras M, Barrington J, Dando OR, He X, Mohammad M, Sasaguri H, Saito T, Saido TC, Spires-Jones TL, McColl BW.","Elife. 2023 Dec 12;12:e85279. doi: 10.7554/eLife.85279.","Daniels MJD","Elife","2023","2023/12/12","PMC10715728","","10.7554/eLife.85279"
"30082275","Microglial translational profiling reveals a convergent APOE pathway from aging, amyloid, and tau","Kang SS, Ebbert MTW, Baker KE, Cook C, Wang X, Sens JP, Kocher JP, Petrucelli L, Fryer JD.","J Exp Med. 2018 Sep 3;215(9):2235-2245. doi: 10.1084/jem.20180653. Epub 2018 Aug 6.","Kang SS","J Exp Med","2018","2018/08/08","PMC6122978","","10.1084/jem.20180653"
"34575898","Should We Open Fire on Microglia? Depletion Models as Tools to Elucidate Microglial Role in Health and Alzheimer's Disease","Romero-Molina C, Navarro V, Jimenez S, Muñoz-Castro C, Sanchez-Mico MV, Gutierrez A, Vitorica J, Vizuete M.","Int J Mol Sci. 2021 Sep 8;22(18):9734. doi: 10.3390/ijms22189734.","Romero-Molina C","Int J Mol Sci","2021","2021/09/28","PMC8471219","","10.3390/ijms22189734"
"40887534","Emerging Role of Oligodendrocytes Malfunction in the Progression of Alzheimer's Disease","Tylek K, Basta-Kaim A.","J Neuroimmune Pharmacol. 2025 Sep 1;20(1):79. doi: 10.1007/s11481-025-10236-z.","Tylek K","J Neuroimmune Pharmacol","2025","2025/08/31","PMC12399730","","10.1007/s11481-025-10236-z"
"36288285","Mapping secretome-mediated interaction between paired neuron-macrophage single cells","Deng J, Ji Y, Zhu F, Liu L, Li L, Bai X, Li H, Liu X, Luo Y, Lin B, Lu Y.","Proc Natl Acad Sci U S A. 2022 Nov;119(44):e2200944119. doi: 10.1073/pnas.2200944119. Epub 2022 Oct 26.","Deng J","Proc Natl Acad Sci U S A","2022","2022/10/26","PMC9636946","","10.1073/pnas.2200944119"
"38777089","SHIP1 modulation and proteome characterization of microglia","Ahat E, Shi Z, Chu S, Bui HH, Mason ER, Soni DM, Roth KD, Chalmers MJ, Oblak AL, Zhang J, Gutierrez JA, Richardson T.","J Proteomics. 2024 Jun 30;302:105198. doi: 10.1016/j.jprot.2024.105198. Epub 2024 May 20.","Ahat E","J Proteomics","2024","2024/05/22","PMC12503353","NIHMS2114912","10.1016/j.jprot.2024.105198"
"29997299","Concurrent cell type-specific isolation and profiling of mouse brains in inflammation and Alzheimer's disease","Swartzlander DB, Propson NE, Roy ER, Saito T, Saido T, Wang B, Zheng H.","JCI Insight. 2018 Jul 12;3(13):e121109. doi: 10.1172/jci.insight.121109.","Swartzlander DB","JCI Insight","2018","2018/07/13","PMC6124528","","10.1172/jci.insight.121109"
"34795060","Altered cell and RNA isoform diversity in aging Down syndrome brains","Palmer CR, Liu CS, Romanow WJ, Lee MH, Chun J.","Proc Natl Acad Sci U S A. 2021 Nov 23;118(47):e2114326118. doi: 10.1073/pnas.2114326118.","Palmer CR","Proc Natl Acad Sci U S A","2021","2021/11/19","PMC8617492","","10.1073/pnas.2114326118"
"36448627","Microglial INPP5D limits plaque formation and glial reactivity in the PSAPP mouse model of Alzheimer's disease","Castranio EL, Hasel P, Haure-Mirande JV, Ramirez Jimenez AV, Hamilton BW, Kim RD, Glabe CG, Wang M, Zhang B, Gandy S, Liddelow SA, Ehrlich ME.","Alzheimers Dement. 2023 Jun;19(6):2239-2252. doi: 10.1002/alz.12821. Epub 2022 Nov 30.","Castranio EL","Alzheimers Dement","2023","2022/11/30","PMC10481344","NIHMS1920036","10.1002/alz.12821"
"26442696","Microglial malfunction: the third rail in the development of Alzheimer's disease","Mhatre SD, Tsai CA, Rubin AJ, James ML, Andreasson KI.","Trends Neurosci. 2015 Oct;38(10):621-636. doi: 10.1016/j.tins.2015.08.006.","Mhatre SD","Trends Neurosci","2015","2015/10/08","PMC4670239","NIHMS718730","10.1016/j.tins.2015.08.006"
"34465358","Hippocampal glucose uptake as a surrogate of metabolic change of microglia in Alzheimer's disease","Choi H, Choi Y, Lee EJ, Kim H, Lee Y, Kwon S, Hwang DW, Lee DS; Alzheimer’s Disease Neuroimaging Initiative.","J Neuroinflammation. 2021 Aug 31;18(1):190. doi: 10.1186/s12974-021-02244-6.","Choi H","J Neuroinflammation","2021","2021/09/01","PMC8408933","","10.1186/s12974-021-02244-6"
"33557250","TREM2 Mediates Microglial Anti-Inflammatory Activations in Alzheimer's Disease: Lessons Learned from Transcriptomics","Xue F, Du H.","Cells. 2021 Feb 4;10(2):321. doi: 10.3390/cells10020321.","Xue F","Cells","2021","2021/02/09","PMC7913972","","10.3390/cells10020321"
"34896594","Transcriptomic and functional analysis of Aβ(1-42) oligomer-stimulated human monocyte-derived microglia-like cells","Smit T, Ormel PR, Sluijs JA, Hulshof LA, Middeldorp J, de Witte LD, Hol EM, Donega V.","Brain Behav Immun. 2022 Feb;100:219-230. doi: 10.1016/j.bbi.2021.12.001. Epub 2021 Dec 9.","Smit T","Brain Behav Immun","2022","2021/12/13","","","10.1016/j.bbi.2021.12.001"
"38626853","Simultaneous isolation of intact brain cells and cell-specific extracellular vesicles from cryopreserved Alzheimer's disease cortex","Melnik M, Miyoshi E, Ma R, Corrada M, Kawas C, Bohannan R, Caraway C, Miller CA, Hinman JD, John V, Bilousova T, Gylys KH.","J Neurosci Methods. 2024 Jun;406:110137. doi: 10.1016/j.jneumeth.2024.110137. Epub 2024 Apr 14.","Melnik M","J Neurosci Methods","2024","2024/04/16","","","10.1016/j.jneumeth.2024.110137"
"35694866","Multi-Omics-Based Autophagy-Related Untypical Subtypes in Patients with Cerebral Amyloid Pathology","Park JC, Barahona-Torres N, Jang SY, Mok KY, Kim HJ, Han SH, Cho KH, Zhou X, Fu AKY, Ip NY, Seo J, Choi M, Jeong H, Hwang D, Lee DY, Byun MS, Yi D, Han JW, Mook-Jung I, Hardy J.","Adv Sci (Weinh). 2022 Aug;9(23):e2201212. doi: 10.1002/advs.202201212. Epub 2022 Jun 13.","Park JC","Adv Sci (Weinh)","2022","2022/06/13","PMC9376815","","10.1002/advs.202201212"
"28923083","Prevention of C5aR1 signaling delays microglial inflammatory polarization, favors clearance pathways and suppresses cognitive loss","Hernandez MX, Jiang S, Cole TA, Chu SH, Fonseca MI, Fang MJ, Hohsfield LA, Torres MD, Green KN, Wetsel RA, Mortazavi A, Tenner AJ.","Mol Neurodegener. 2017 Sep 18;12(1):66. doi: 10.1186/s13024-017-0210-z.","Hernandez MX","Mol Neurodegener","2017","2017/09/20","PMC5604420","","10.1186/s13024-017-0210-z"
"31978074","Accelerated brain aging towards transcriptional inversion in a zebrafish model of the K115fs mutation of human PSEN2","Hin N, Newman M, Kaslin J, Douek AM, Lumsden A, Nik SHM, Dong Y, Zhou XF, Mañucat-Tan NB, Ludington A, Adelson DL, Pederson S, Lardelli M.","PLoS One. 2020 Jan 24;15(1):e0227258. doi: 10.1371/journal.pone.0227258. eCollection 2020.","Hin N","PLoS One","2020","2020/01/25","PMC6980398","","10.1371/journal.pone.0227258"
"34294785","Modest changes in Spi1 dosage reveal the potential for altered microglial function as seen in Alzheimer's disease","Jones RE, Andrews R, Holmans P, Hill M, Taylor PR.","Sci Rep. 2021 Jul 22;11(1):14935. doi: 10.1038/s41598-021-94324-z.","Jones RE","Sci Rep","2021","2021/07/23","PMC8298495","","10.1038/s41598-021-94324-z"
"35163053","Changes in Glial Support of the Hippocampus during the Development of an Alzheimer's Disease-like Pathology and Their Correction by Mitochondria-Targeted Antioxidant SkQ1","Rudnitskaya EA, Burnyasheva AO, Kozlova TA, Peunov DA, Kolosova NG, Stefanova NA.","Int J Mol Sci. 2022 Jan 20;23(3):1134. doi: 10.3390/ijms23031134.","Rudnitskaya EA","Int J Mol Sci","2022","2022/02/15","PMC8834695","","10.3390/ijms23031134"
"34965428","TREM2-independent oligodendrocyte, astrocyte, and T cell responses to tau and amyloid pathology in mouse models of Alzheimer disease","Lee SH, Rezzonico MG, Friedman BA, Huntley MH, Meilandt WJ, Pandey S, Chen YJ, Easton A, Modrusan Z, Hansen DV, Sheng M, Bohlen CJ.","Cell Rep. 2021 Dec 28;37(13):110158. doi: 10.1016/j.celrep.2021.110158.","Lee SH","Cell Rep","2021","2021/12/29","","","10.1016/j.celrep.2021.110158"
"38043266","Attenuated memory impairment and neuroinflammation in Alzheimer's disease by aucubin via the inhibition of ERK-FOS axis","Wang C, Cui X, Dong Z, Liu Y, Xia P, Wang X, Zhang Z, Yu S, Wu S, Liu H, Zong S, Lu Z.","Int Immunopharmacol. 2024 Jan 5;126:111312. doi: 10.1016/j.intimp.2023.111312. Epub 2023 Dec 4.","Wang C","Int Immunopharmacol","2024","2023/12/03","","","10.1016/j.intimp.2023.111312"
"38760483","Supervised latent factor modeling isolates cell-type-specific transcriptomic modules that underlie Alzheimer's disease progression","Hodgson L, Li Y, Iturria-Medina Y, Stratton JA, Wolf G, Krishnaswamy S, Bennett DA, Bzdok D.","Commun Biol. 2024 May 17;7(1):591. doi: 10.1038/s42003-024-06273-8.","Hodgson L","Commun Biol","2024","2024/05/17","PMC11101463","","10.1038/s42003-024-06273-8"
"35109872","Cyclic multiplex fluorescent immunohistochemistry and machine learning reveal distinct states of astrocytes and microglia in normal aging and Alzheimer's disease","Muñoz-Castro C, Noori A, Magdamo CG, Li Z, Marks JD, Frosch MP, Das S, Hyman BT, Serrano-Pozo A.","J Neuroinflammation. 2022 Feb 2;19(1):30. doi: 10.1186/s12974-022-02383-4.","Muñoz-Castro C","J Neuroinflammation","2022","2022/02/03","PMC8808995","","10.1186/s12974-022-02383-4"
