PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"29298128","The Public and the Opioid-Abuse Epidemic","Blendon RJ, Benson JM.","N Engl J Med. 2018 Feb 1;378(5):407-411. doi: 10.1056/NEJMp1714529. Epub 2018 Jan 3.","Blendon RJ","N Engl J Med","2018","2018/01/04","","","10.1056/NEJMp1714529"
"25161815","Decision-making deficits in patients diagnosed with disordered gambling using the Cambridge Gambling task: the effects of substance use disorder comorbidity","Zois E, Kortlang N, Vollstädt-Klein S, Lemenager T, Beutel M, Mann K, Fauth-Bühler M.","Brain Behav. 2014 Jul;4(4):484-94. doi: 10.1002/brb3.231. Epub 2014 Apr 16.","Zois E","Brain Behav","2014","2014/08/28","PMC4107466","","10.1002/brb3.231"
"28666893","Neural underpinnings of maladaptive decision-making in addictions","Guttman Z, Moeller SJ, London ED.","Pharmacol Biochem Behav. 2018 Jan;164:84-98. doi: 10.1016/j.pbb.2017.06.014. Epub 2017 Jun 27.","Guttman Z","Pharmacol Biochem Behav","2018","2017/07/02","PMC5745312","NIHMS892961","10.1016/j.pbb.2017.06.014"
"24886521","Association between tobacco and alcohol use among young adult bar patrons: a cross-sectional study in three cities","Jiang N, Lee YO, Ling PM.","BMC Public Health. 2014 May 24;14:500. doi: 10.1186/1471-2458-14-500.","Jiang N","BMC Public Health","2014","2014/06/03","PMC4055258","","10.1186/1471-2458-14-500"
"29944006","Socio-ecological determinants of alcohol, tobacco, and drug use behavior of adolescents in Kilifi County at the Kenyan coast","Ssewanyana D, Mwangala PN, Marsh V, Jao I, van Baar A, Newton CR, Abubakar A.","J Health Psychol. 2020 Oct;25(12):1940-1953. doi: 10.1177/1359105318782594. Epub 2018 Jun 26.","Ssewanyana D","J Health Psychol","2020","2018/06/27","PMC7116417","EMS104423","10.1177/1359105318782594"
"26722708","School-based programmes to reduce and prevent substance use in different age groups: What works for whom? Systematic review and meta-regression analysis","Onrust SA, Otten R, Lammers J, Smit F.","Clin Psychol Rev. 2016 Mar;44:45-59. doi: 10.1016/j.cpr.2015.11.002. Epub 2015 Dec 15.","Onrust SA","Clin Psychol Rev","2016","2016/01/02","","","10.1016/j.cpr.2015.11.002"
"28621645","Patterns and factors of problematic marijuana use in the Canadian population: Evidence from three cross-sectional surveys","Bonner WIA, Andkhoie M, Thompson C, Farag M, Szafron M.","Can J Public Health. 2017 Jun 16;108(2):e110-e116. doi: 10.17269/cjph.108.5926.","Bonner WIA","Can J Public Health","2017","2017/06/17","PMC6972406","","10.17269/cjph.108.5926"
"24035914","15 years of genetic approaches in vivo for addiction research: Opioid receptor and peptide gene knockout in mouse models of drug abuse","Charbogne P, Kieffer BL, Befort K.","Neuropharmacology. 2014 Jan;76 Pt B(0 0):204-17. doi: 10.1016/j.neuropharm.2013.08.028. Epub 2013 Sep 10.","Charbogne P","Neuropharmacology","2014","2013/09/17","PMC3858501","NIHMS524307","10.1016/j.neuropharm.2013.08.028"
"34726095","Harm reduction for the treatment of patients with severe injection-related infections: description of the Jackson SIRI Team","Serota DP, Tookes HE, Hervera B, Gayle BM, Roeck CR, Suarez E, Forrest DW, Kolber MA, Bartholomew TS, Rodriguez AE, Doblecki-Lewis S.","Ann Med. 2021 Dec;53(1):1960-1968. doi: 10.1080/07853890.2021.1993326.","Serota DP","Ann Med","2021","2021/11/02","PMC8567885","","10.1080/07853890.2021.1993326"
"27543095","Type of childhood maltreatment and the risk of criminal recidivism in adult probationers: a cross-sectional study","Kim EY, Park J, Kim B.","BMC Psychiatry. 2016 Aug 19;16:294. doi: 10.1186/s12888-016-1001-8.","Kim EY","BMC Psychiatry","2016","2016/08/21","PMC4992306","","10.1186/s12888-016-1001-8"
"23850024","Anxiety symptoms in crack cocaine and inhalant users admitted to a psychiatric hospital in southern Brazil","Zubaran C, Foresti K, Thorell MR, Franceschini PR.","Rev Assoc Med Bras (1992). 2013 Jul-Aug;59(4):360-7. doi: 10.1016/j.ramb.2013.01.008. Epub 2013 Jul 11.","Zubaran C","Rev Assoc Med Bras (1992)","2013","2013/07/16","","","10.1016/j.ramb.2013.01.008"
"33129635","COVID-19 innovations in medication for addiction treatment at a Skid Row syringe exchange","Tringale R, Subica AM.","J Subst Abuse Treat. 2021 Feb;121:108181. doi: 10.1016/j.jsat.2020.108181. Epub 2020 Oct 21.","Tringale R","J Subst Abuse Treat","2021","2020/11/01","PMC7577224","","10.1016/j.jsat.2020.108181"
"27927933","Disparities and guideline adherence in drugs of abuse screening in intracerebral hemorrhage","Tormoehlen LM, Blatsioris AD, Moser EA, Carter RJ, Stevenson A, Ofner S, Hulin AL, O'Neill DP, Cohen-Gadol AA, Leipzig TJ, Williams LS, Mackey J.","Neurology. 2017 Jan 17;88(3):252-258. doi: 10.1212/WNL.0000000000003505. Epub 2016 Dec 7.","Tormoehlen LM","Neurology","2017","2016/12/09","PMC5272789","","10.1212/WNL.0000000000003505"
"32720004","Mental Health, Physical Health, and Cultural Characteristics Among American Indians/Alaska Natives Seeking Substance Use Treatment in an Urban Setting: A Descriptive Study","Dickerson DL, D'Amico EJ, Klein DJ, Johnson CL, Hale B, Ye F.","Community Ment Health J. 2021 Jul;57(5):937-947. doi: 10.1007/s10597-020-00688-3. Epub 2020 Jul 27.","Dickerson DL","Community Ment Health J","2021","2020/07/29","PMC7855095","NIHMS1615512","10.1007/s10597-020-00688-3"
"25248557","Elucidating dimensions of posttraumatic stress symptoms and their functional correlates in disaster-exposed adolescents","Sumner JA, Pietrzak RH, Danielson CK, Adams ZW, Ruggiero KJ.","J Psychiatr Res. 2014 Dec;59:85-92. doi: 10.1016/j.jpsychires.2014.09.003. Epub 2014 Sep 16.","Sumner JA","J Psychiatr Res","2014","2014/09/25","PMC4252782","NIHMS628129","10.1016/j.jpsychires.2014.09.003"
"25150538","The role of first use of inhalants within sequencing pattern of first use of drugs among Brazilian university students","Castaldelli-Maia JM, Nicastri S, Garcia de Oliveira L, Guerra de Andrade A, Martins SS.","Exp Clin Psychopharmacol. 2014 Dec;22(6):530-40. doi: 10.1037/a0037794. Epub 2014 Aug 25.","Castaldelli-Maia JM","Exp Clin Psychopharmacol","2014","2014/08/25","PMC4250330","NIHMS627595","10.1037/a0037794"
"27527822","Translating the Habenula-From Rodents to Humans","Boulos LJ, Darcq E, Kieffer BL.","Biol Psychiatry. 2017 Feb 15;81(4):296-305. doi: 10.1016/j.biopsych.2016.06.003. Epub 2016 Jun 7.","Boulos LJ","Biol Psychiatry","2017","2016/08/17","PMC5143215","NIHMS793868","10.1016/j.biopsych.2016.06.003"
"33675619","Readiness to Provide Medications for Addiction Treatment in HIV Clinics: A Multisite Mixed-Methods Formative Evaluation","Edelman EJ, Gan G, Dziura J, Esserman D, Morford KL, Porter E, Chan PA, Cornman DH, Oldfield BJ, Yager JE, Muvvala SB, Fiellin DA.","J Acquir Immune Defic Syndr. 2021 Jul 1;87(3):959-970. doi: 10.1097/QAI.0000000000002666.","Edelman EJ","J Acquir Immune Defic Syndr","2021","2021/03/06","PMC8192340","NIHMS1675479","10.1097/QAI.0000000000002666"
"33508541","Health care utilization prior to suicide in adults with drug use disorders","Crump C, Kendler KS, Sundquist J, Edwards AC, Sundquist K.","J Psychiatr Res. 2021 Mar;135:230-236. doi: 10.1016/j.jpsychires.2021.01.035. Epub 2021 Jan 21.","Crump C","J Psychiatr Res","2021","2021/01/28","PMC7914179","NIHMS1668036","10.1016/j.jpsychires.2021.01.035"
"24289280","A cross-sectional study of public attitudes towards safer drug use practices in British Columbia, Canada","Tzemis D, Campbell J, Kuo M, Buxton JA.","Subst Abuse Treat Prev Policy. 2013 Dec 1;8:40. doi: 10.1186/1747-597X-8-40.","Tzemis D","Subst Abuse Treat Prev Policy","2013","2013/12/03","PMC4221987","","10.1186/1747-597X-8-40"
"23816353","A needs-based method for estimating the behavioral health staff needs of community health centers","Burke BT, Miller BF, Proser M, Petterson SM, Bazemore AW, Goplerud E, Phillips RL.","BMC Health Serv Res. 2013 Jul 2;13:245. doi: 10.1186/1472-6963-13-245.","Burke BT","BMC Health Serv Res","2013","2013/07/03","PMC3750356","","10.1186/1472-6963-13-245"
"26558629","Associations Between Drug and Alcohol Use Patterns and Sexual Risk in a Sample of African American Men Who Have Sex with Men","Tobin KE, Yang C, King K, Latkin CA, Curriero FC.","AIDS Behav. 2016 Mar;20(3):590-9. doi: 10.1007/s10461-015-1214-8.","Tobin KE","AIDS Behav","2016","2015/11/13","PMC4777693","NIHMS737487","10.1007/s10461-015-1214-8"
"24736039","How does family drug treatment court participation affect child welfare outcomes?","Gifford EJ, Eldred LM, Vernerey A, Sloan FA.","Child Abuse Negl. 2014 Oct;38(10):1659-70. doi: 10.1016/j.chiabu.2014.03.010. Epub 2014 Apr 13.","Gifford EJ","Child Abuse Negl","2014","2014/04/17","PMC4194264","NIHMS587622","10.1016/j.chiabu.2014.03.010"
"26957103","The Cedar Project WelTel mHealth intervention for HIV prevention in young Indigenous people who use illicit drugs: study protocol for a randomized controlled trial","Jongbloed K, Friedman AJ, Pearce ME, Van Der Kop ML, Thomas V, Demerais L, Pooyak S, Schechter MT, Lester RT, Spittal PM; Cedar Project Partnership.","Trials. 2016 Mar 9;17(1):128. doi: 10.1186/s13063-016-1250-3.","Jongbloed K","Trials","2016","2016/03/10","PMC4784291","","10.1186/s13063-016-1250-3"
"29542171","Psychosocial correlates of gap time to anabolic-androgenic steroid use","Klimek P, Hildebrandt T.","Int J Eat Disord. 2018 Jun;51(6):535-541. doi: 10.1002/eat.22859. Epub 2018 Mar 15.","Klimek P","Int J Eat Disord","2018","2018/03/16","PMC6002882","NIHMS950651","10.1002/eat.22859"
"34226506","Genome-wide association study of stimulant dependence","Cox J, Sherva R, Wetherill L, Foroud T, Edenberg HJ, Kranzler HR, Gelernter J, Farrer LA.","Transl Psychiatry. 2021 Jun 29;11(1):363. doi: 10.1038/s41398-021-01440-5.","Cox J","Transl Psychiatry","2021","2021/07/06","PMC8257618","","10.1038/s41398-021-01440-5"
"29461134","Correlates of Validity of Self-Reported Methamphetamine Use among a Sample of Dependent Adults","Rowe C, Vittinghoff E, Colfax G, Coffin PO, Santos GM.","Subst Use Misuse. 2018 Aug 24;53(10):1742-1755. doi: 10.1080/10826084.2018.1432649. Epub 2018 Feb 20.","Rowe C","Subst Use Misuse","2018","2018/02/21","PMC6530983","NIHMS1514991","10.1080/10826084.2018.1432649"
"29285632","Infant Health and Future Childhood Adversity","Reichman NE, Corman H, Noonan K, Jiménez ME.","Matern Child Health J. 2018 Mar;22(3):318-326. doi: 10.1007/s10995-017-2418-5.","Reichman NE","Matern Child Health J","2018","2017/12/30","PMC11227264","NIHMS2005677","10.1007/s10995-017-2418-5"
"23930695","Characterizing gender differences in treatment seekers","Lewis B, Nixon SJ.","Alcohol Clin Exp Res. 2014 Jan;38(1):275-84. doi: 10.1111/acer.12228. Epub 2013 Aug 9.","Lewis B","Alcohol Clin Exp Res","2014","2013/08/13","PMC3855552","NIHMS496364","10.1111/acer.12228"
"23587529","Other- and self-directed forms of violence and their relationships to DSM-IV substance use and other psychiatric disorders in a national survey of adults","Harford TC, Yi HY, Grant BF.","Compr Psychiatry. 2013 Oct;54(7):731-9. doi: 10.1016/j.comppsych.2013.02.003. Epub 2013 Apr 13.","Harford TC","Compr Psychiatry","2013","2013/04/17","PMC3779474","NIHMS459655","10.1016/j.comppsych.2013.02.003"
"28669024","Substance Use Disorders, Violence, Mental Health, and HIV: Differentiating a Syndemic Factor by Gender and Sexuality","Tsuyuki K, Pitpitan EV, Levi-Minzi MA, Urada LA, Kurtz SP, Stockman JK, Surratt HL.","AIDS Behav. 2017 Aug;21(8):2270-2282. doi: 10.1007/s10461-017-1841-3.","Tsuyuki K","AIDS Behav","2017","2017/07/03","PMC5592832","NIHMS890006","10.1007/s10461-017-1841-3"
"26525564","Integrating Mental Health and HIV Services in Zimbabwean Communities: A Nurse and Community-led Approach to Reach the Most Vulnerable","Duffy M, Sharer M, Cornman H, Pearson J, Pitorak H, Fullem A.","J Assoc Nurses AIDS Care. 2017 Mar-Apr;28(2):186-198. doi: 10.1016/j.jana.2015.09.003. Epub 2015 Sep 30.","Duffy M","J Assoc Nurses AIDS Care","2017","2015/11/04","","","10.1016/j.jana.2015.09.003"
"33879482","Gender differences in clinical presentation and illicit substance use during first episode psychosis: a natural language processing, electronic case register study","Irving J, Colling C, Shetty H, Pritchard M, Stewart R, Fusar-Poli P, McGuire P, Patel R.","BMJ Open. 2021 Apr 20;11(4):e042949. doi: 10.1136/bmjopen-2020-042949.","Irving J","BMJ Open","2021","2021/04/21","PMC8061860","","10.1136/bmjopen-2020-042949"
"24613792","Improving medicaid health incentives programs: lessons from substance abuse treatment research","Hand DJ, Heil SH, Sigmon SC, Higgins ST.","Prev Med. 2014 Jun;63:87-9. doi: 10.1016/j.ypmed.2014.03.001. Epub 2014 Mar 12.","Hand DJ","Prev Med","2014","2014/03/12","PMC4043298","NIHMS583829","10.1016/j.ypmed.2014.03.001"
"23422845","Parenting of men with co-occurring intimate partner violence and substance abuse","Stover CS, Easton CJ, McMahon TJ.","J Interpers Violence. 2013 Jul;28(11):2290-314. doi: 10.1177/0886260512475312. Epub 2013 Feb 19.","Stover CS","J Interpers Violence","2013","2013/02/21","PMC3691327","NIHMS463570","10.1177/0886260512475312"
"28025769","Capsule Commentary on Velez et al., ""It's Been an Experience, a Life Learning Experience"": A Qualitative Study of Hospitalized Patients with Substance Use Disorders","Frank MG.","J Gen Intern Med. 2017 Mar;32(3):314. doi: 10.1007/s11606-016-3954-1.","Frank MG","J Gen Intern Med","2017","2016/12/28","PMC5331017","","10.1007/s11606-016-3954-1"
"23673792","Contribution of substance use disorders on HIV treatment outcomes and antiretroviral medication adherence among HIV-infected persons entering jail","Chitsaz E, Meyer JP, Krishnan A, Springer SA, Marcus R, Zaller N, Jordan AO, Lincoln T, Flanigan TP, Porterfield J, Altice FL.","AIDS Behav. 2013 Oct;17 Suppl 2(0 2):S118-27. doi: 10.1007/s10461-013-0506-0.","Chitsaz E","AIDS Behav","2013","2013/05/16","PMC3818019","NIHMS469631","10.1007/s10461-013-0506-0"
"23404662","Alcohol, tobacco, and other drug use prevention programs in U.S. schools: a descriptive summary","Kumar R, O'Malley PM, Johnston LD, Laetz VB.","Prev Sci. 2013 Dec;14(6):581-92. doi: 10.1007/s11121-012-0340-z.","Kumar R","Prev Sci","2013","2013/02/14","PMC3706520","NIHMS449789","10.1007/s11121-012-0340-z"
"33599443","Determinants of psychological and social well-being among youth in Canada: investigating associations with sociodemographic factors, psychosocial context and substance use","Capaldi CA, Varin M, Dopko RL.","Health Promot Chronic Dis Prev Can. 2021 Feb;41(2):39-47. doi: 10.24095/hpcdp.41.2.02.","Capaldi CA","Health Promot Chronic Dis Prev Can","2021","2021/02/18","PMC7923737","","10.24095/hpcdp.41.2.02"
"28033309","Marijuana Use Among 10th Grade Students - Washington, 2014","Shah A, Stahre M.","MMWR Morb Mortal Wkly Rep. 2016 Dec 30;65(50-51):1421-1424. doi: 10.15585/mmwr.mm655051a1.","Shah A","MMWR Morb Mortal Wkly Rep","2016","2016/12/30","","","10.15585/mmwr.mm655051a1"
"26917640","Novel psychoactive substances","Brew I.","Br J Gen Pract. 2016 Mar;66(644):125. doi: 10.3399/bjgp16X684253.","Brew I","Br J Gen Pract","2016","2016/02/27","PMC4758478","","10.3399/bjgp16X684253"
"24746862","Integrating place into research on drug use, drug users' health, and drug policy","Cooper HL, Tempalski B.","Int J Drug Policy. 2014 May;25(3):503-7. doi: 10.1016/j.drugpo.2014.03.004. Epub 2014 Apr 3.","Cooper HL","Int J Drug Policy","2014","2014/04/22","PMC4135510","NIHMS582392","10.1016/j.drugpo.2014.03.004"
"27929312","Decision-making style and response to parental involvement in brief interventions for adolescent substance use","Piehler TF, Winters KC.","J Fam Psychol. 2017 Apr;31(3):336-346. doi: 10.1037/fam0000266. Epub 2016 Dec 8.","Piehler TF","J Fam Psychol","2017","2016/12/09","PMC5378604","NIHMS825700","10.1037/fam0000266"
"24290876","Sport participation and alcohol and illicit drug use in adolescents and young adults: a systematic review of longitudinal studies","Kwan M, Bobko S, Faulkner G, Donnelly P, Cairney J.","Addict Behav. 2014 Mar;39(3):497-506. doi: 10.1016/j.addbeh.2013.11.006. Epub 2013 Nov 10.","Kwan M","Addict Behav","2014","2013/12/03","","","10.1016/j.addbeh.2013.11.006"
"32272923","The impact of motivational interviewing on relapse to substance use among women in Iran: a randomized clinical trial","Oveisi S, Stein LAR, Babaeepour E, Araban M.","BMC Psychiatry. 2020 Apr 10;20(1):157. doi: 10.1186/s12888-020-02561-9.","Oveisi S","BMC Psychiatry","2020","2020/04/11","PMC7147038","","10.1186/s12888-020-02561-9"
"33972604","Prevalence of STIs, sexual practices and substance use among 2083 sexually active unmarried women in Lebanon","Zaki SA, Naous J, Ghanem A, Abou Abbas D, Tomb R, Ghosn J, Assi A.","Sci Rep. 2021 May 10;11(1):9855. doi: 10.1038/s41598-021-89258-5.","Zaki SA","Sci Rep","2021","2021/05/11","PMC8110545","","10.1038/s41598-021-89258-5"
"23957659","Childhood adversity as a risk for cancer: findings from the 1958 British birth cohort study","Kelly-Irving M, Lepage B, Dedieu D, Lacey R, Cable N, Bartley M, Blane D, Grosclaude P, Lang T, Delpierre C.","BMC Public Health. 2013 Aug 19;13:767. doi: 10.1186/1471-2458-13-767.","Kelly-Irving M","BMC Public Health","2013","2013/08/21","PMC3765119","","10.1186/1471-2458-13-767"
"26179892","Race/ethnicity and quality indicators for outpatient treatment for substance use disorders","Acevedo A, Garnick D, Ritter G, Horgan C, Lundgren L.","Am J Addict. 2015 Sep;24(6):523-31. doi: 10.1111/ajad.12256. Epub 2015 Jul 14.","Acevedo A","Am J Addict","2015","2015/07/17","PMC4574501","NIHMS721188","10.1111/ajad.12256"
"28346056","Alcohol and Drug Use and Aberrant Drug-Related Behavior Among Patients on Chronic Opioid Therapy","Campbell CI, Kline-Simon AH, Von Korff M, Saunders KW, Weisner C.","Subst Use Misuse. 2017 Aug 24;52(10):1283-1291. doi: 10.1080/10826084.2016.1276189. Epub 2017 Mar 27.","Campbell CI","Subst Use Misuse","2017","2017/03/28","PMC5834235","NIHMS922796","10.1080/10826084.2016.1276189"
"25900641","Methadone use in a male with the FMRI premutation and FXTAS","Muzar Z, Lozano R, Schneider A, Adams PE, Faradz SM, Tassone F, Hagerman RJ.","Am J Med Genet A. 2015 Jun;167(6):1354-9. doi: 10.1002/ajmg.a.37030. Epub 2015 Apr 21.","Muzar Z","Am J Med Genet A","2015","2015/04/23","PMC4845901","NIHMS773164","10.1002/ajmg.a.37030"
