PMID,Title,Authors,Citation,First Author,Journal/Book,Publication Year,Create Date,PMCID,NIHMS ID,DOI
"21901839","Alterations in GABAergic biomarkers in the autism brain: research findings and clinical implications","Blatt GJ, Fatemi SH.","Anat Rec (Hoboken). 2011 Oct;294(10):1646-52. doi: 10.1002/ar.21252. Epub 2011 Sep 8.","Blatt GJ","Anat Rec (Hoboken)","2011","2011/09/09","PMC3190183","NIHMS228302","10.1002/ar.21252"
"32906212","Overcoming presynaptic effects of VAMP2 mutations with 4-aminopyridine treatment","Simmons RL, Li H, Alten B, Santos MS, Jiang R, Paul B, Lalani SJ, Cortesi A, Parks K, Khandelwal N, Smith-Packard B, Phoong MA, Chez M, Fisher H, Scheuerle AE, Shinawi M, Hussain SA, Kavalali ET, Sherr EH, Voglmaier SM.","Hum Mutat. 2020 Nov;41(11):1999-2011. doi: 10.1002/humu.24109. Epub 2020 Oct 1.","Simmons RL","Hum Mutat","2020","2020/09/09","PMC10898792","NIHMS1633773","10.1002/humu.24109"
"32791992","Properties of beta oscillations in Dup15q syndrome","Saravanapandian V, Frohlich J, Hipp JF, Hyde C, Scheffler AW, Golshani P, Cook EH, Reiter LT, Senturk D, Jeste SS.","J Neurodev Disord. 2020 Aug 13;12(1):22. doi: 10.1186/s11689-020-09326-1.","Saravanapandian V","J Neurodev Disord","2020","2020/08/15","PMC7425173","","10.1186/s11689-020-09326-1"
"31685735","[Chronic Activation of the Dopaminergic Neuronal Pathway Improves Behavioral Abnormalities in the Prenatal Valproic Acid Exposure Mouse Model of Autism Spectrum Disorder]","Hara Y.","Yakugaku Zasshi. 2019;139(11):1391-1396. doi: 10.1248/yakushi.19-00131.","Hara Y","Yakugaku Zasshi","2019","2019/11/06","","","10.1248/yakushi.19-00131"
"29151244","Identification of rare noncoding sequence variants in gamma-aminobutyric acid A receptor, alpha 4 subunit in autism spectrum disorder","Griswold AJ, Van Booven D, Cuccaro ML, Haines JL, Gilbert JR, Pericak-Vance MA.","Neurogenetics. 2018 Jan;19(1):17-26. doi: 10.1007/s10048-017-0529-1. Epub 2017 Nov 18.","Griswold AJ","Neurogenetics","2018","2017/11/20","PMC5792317","NIHMS921357","10.1007/s10048-017-0529-1"
"32376999","Thalamic and prefrontal GABA concentrations but not GABA(A) receptor densities are altered in high-functioning adults with autism spectrum disorder","Fung LK, Flores RE, Gu M, Sun KL, James D, Schuck RK, Jo B, Park JH, Lee BC, Jung JH, Kim SE, Saggar M, Sacchet MD, Warnock G, Khalighi MM, Spielman D, Chin FT, Hardan AY.","Mol Psychiatry. 2021 May;26(5):1634-1646. doi: 10.1038/s41380-020-0756-y. Epub 2020 May 6.","Fung LK","Mol Psychiatry","2021","2020/05/08","PMC7644591","NIHMS1587536","10.1038/s41380-020-0756-y"
"36152629","Tissue- and cell-type-specific molecular and functional signatures of 16p11.2 reciprocal genomic disorder across mouse brain and human neuronal models","Tai DJC, Razaz P, Erdin S, Gao D, Wang J, Nuttle X, de Esch CE, Collins RL, Currall BB, O'Keefe K, Burt ND, Yadav R, Wang L, Mohajeri K, Aneichyk T, Ragavendran A, Stortchevoi A, Morini E, Ma W, Lucente D, Hastie A, Kelleher RJ, Perlis RH, Talkowski ME, Gusella JF.","Am J Hum Genet. 2022 Oct 6;109(10):1789-1813. doi: 10.1016/j.ajhg.2022.08.012. Epub 2022 Sep 23.","Tai DJC","Am J Hum Genet","2022","2022/09/24","PMC9606388","","10.1016/j.ajhg.2022.08.012"
"37050030","An Overview on Fecal Profiles of Amino Acids and Related Amino-Derived Compounds in Children with Autism Spectrum Disorder in Tunisia","Chamtouri M, Merghni A, Salazar N, Redruello B, Gaddour N, Mastouri M, Arboleya S, de Los Reyes-Gavilán CG.","Molecules. 2023 Apr 6;28(7):3269. doi: 10.3390/molecules28073269.","Chamtouri M","Molecules","2023","2023/04/13","PMC10096484","","10.3390/molecules28073269"
"30826071","Electrophysiological Phenotype in Angelman Syndrome Differs Between Genotypes","Frohlich J, Miller MT, Bird LM, Garces P, Purtell H, Hoener MC, Philpot BD, Sidorov MS, Tan WH, Hernandez MC, Rotenberg A, Jeste SS, Krishnan M, Khwaja O, Hipp JF.","Biol Psychiatry. 2019 May 1;85(9):752-759. doi: 10.1016/j.biopsych.2019.01.008. Epub 2019 Jan 19.","Frohlich J","Biol Psychiatry","2019","2019/03/04","PMC6482952","NIHMS1522841","10.1016/j.biopsych.2019.01.008"
"32066666","Symptom improvement in children with autism spectrum disorder following bumetanide administration is associated with decreased GABA/glutamate ratios","Zhang L, Huang CC, Dai Y, Luo Q, Ji Y, Wang K, Deng S, Yu J, Xu M, Du X, Tang Y, Shen C, Feng J, Sahakian BJ, Lin CP, Li F.","Transl Psychiatry. 2020 Jan 27;10(1):9. doi: 10.1038/s41398-020-0692-2.","Zhang L","Transl Psychiatry","2020","2020/02/19","PMC7026137","","10.1038/s41398-020-0692-2"
"30364390","Subcellular organization of UBE3A in human cerebral cortex","Burette AC, Judson MC, Li AN, Chang EF, Seeley WW, Philpot BD, Weinberg RJ.","Mol Autism. 2018 Oct 19;9:54. doi: 10.1186/s13229-018-0238-0. eCollection 2018.","Burette AC","Mol Autism","2018","2018/10/27","PMC6194692","","10.1186/s13229-018-0238-0"
"30282698","GABA(A) receptor availability is not altered in adults with autism spectrum disorder or in mouse models","Horder J, Andersson M, Mendez MA, Singh N, Tangen Ä, Lundberg J, Gee A, Halldin C, Veronese M, Bölte S, Farde L, Sementa T, Cash D, Higgins K, Spain D, Turkheimer F, Mick I, Selvaraj S, Nutt DJ, Lingford-Hughes A, Howes OD, Murphy DG, Borg J.","Sci Transl Med. 2018 Oct 3;10(461):eaam8434. doi: 10.1126/scitranslmed.aam8434.","Horder J","Sci Transl Med","2018","2018/10/05","","","10.1126/scitranslmed.aam8434"
"32076115","[(11)C]PBR28 MR-PET imaging reveals lower regional brain expression of translocator protein (TSPO) in young adult males with autism spectrum disorder","Zürcher NR, Loggia ML, Mullett JE, Tseng C, Bhanot A, Richey L, Hightower BG, Wu C, Parmar AJ, Butterfield RI, Dubois JM, Chonde DB, Izquierdo-Garcia D, Wey HY, Catana C, Hadjikhani N, McDougle CJ, Hooker JM.","Mol Psychiatry. 2021 May;26(5):1659-1669. doi: 10.1038/s41380-020-0682-z. Epub 2020 Feb 19.","Zürcher NR","Mol Psychiatry","2021","2020/02/21","PMC8159742","","10.1038/s41380-020-0682-z"
"26542237","GABA and Glutamate in Children with Primary Complex Motor Stereotypies: An 1H-MRS Study at 7T","Harris AD, Singer HS, Horska A, Kline T, Ryan M, Edden RA, Mahone EM.","AJNR Am J Neuroradiol. 2016 Mar;37(3):552-7. doi: 10.3174/ajnr.A4547. Epub 2015 Nov 5.","Harris AD","AJNR Am J Neuroradiol","2016","2015/11/07","PMC4792666","NIHMS716881","10.3174/ajnr.A4547"
"34990580","Dissecting the molecular basis of human interneuron migration in forebrain assembloids from Timothy syndrome","Birey F, Li MY, Gordon A, Thete MV, Valencia AM, Revah O, Paşca AM, Geschwind DH, Paşca SP.","Cell Stem Cell. 2022 Feb 3;29(2):248-264.e7. doi: 10.1016/j.stem.2021.11.011. Epub 2022 Jan 5.","Birey F","Cell Stem Cell","2022","2022/01/06","","","10.1016/j.stem.2021.11.011"
"26462458","Currently recognized genes for schizophrenia: High-resolution chromosome ideogram representation","Butler MG, McGuire AB, Masoud H, Manzardo AM.","Am J Med Genet B Neuropsychiatr Genet. 2016 Mar;171B(2):181-202. doi: 10.1002/ajmg.b.32391. Epub 2015 Oct 13.","Butler MG","Am J Med Genet B Neuropsychiatr Genet","2016","2015/10/15","PMC6679920","NIHMS1043124","10.1002/ajmg.b.32391"
"28072412","Glutamatergic and GABAergic gene sets in attention-deficit/hyperactivity disorder: association to overlapping traits in ADHD and autism","Naaijen J, Bralten J, Poelmans G; IMAGE consortium; Glennon JC, Franke B, Buitelaar JK.","Transl Psychiatry. 2017 Jan 10;7(1):e999. doi: 10.1038/tp.2016.273.","Naaijen J","Transl Psychiatry","2017","2017/01/11","PMC5545734","","10.1038/tp.2016.273"
"39904469","Regional skull translocator protein elevation in autistic adults detected by PET-MRI","Tseng CJ, Guma E, McDougle CJ, Hooker JM, Zürcher NR.","Brain Behav Immun. 2025 May;126:70-79. doi: 10.1016/j.bbi.2025.02.002. Epub 2025 Feb 2.","Tseng CJ","Brain Behav Immun","2025","2025/02/04","","","10.1016/j.bbi.2025.02.002"
"28534874","Shifting brain inhibitory balance and connectivity of the prefrontal cortex of adults with autism spectrum disorder","Ajram LA, Horder J, Mendez MA, Galanopoulos A, Brennan LP, Wichers RH, Robertson DM, Murphy CM, Zinkstok J, Ivin G, Heasman M, Meek D, Tricklebank MD, Barker GJ, Lythgoe DJ, Edden RAE, Williams SC, Murphy DGM, McAlonan GM.","Transl Psychiatry. 2017 May 23;7(5):e1137. doi: 10.1038/tp.2017.104.","Ajram LA","Transl Psychiatry","2017","2017/05/24","PMC5534939","","10.1038/tp.2017.104"
"38378836","Multi-level profiling of the Fmr1 KO rat unveils altered behavioral traits along with aberrant glutamatergic function","Ntoulas G, Brakatselos C, Nakas G, Asprogerakas MZ, Delis F, Leontiadis LJ, Trompoukis G, Papatheodoropoulos C, Gkikas D, Valakos D, Vatsellas G, Politis PK, Polissidis A, Antoniou K.","Transl Psychiatry. 2024 Feb 20;14(1):104. doi: 10.1038/s41398-024-02815-0.","Ntoulas G","Transl Psychiatry","2024","2024/02/20","PMC10879511","","10.1038/s41398-024-02815-0"
"34714519","Restoration of FMRP expression in adult V1 neurons rescues visual deficits in a mouse model of fragile X syndrome","Yang C, Tian Y, Su F, Wang Y, Liu M, Wang H, Cui Y, Yuan P, Li X, Li A, Gong H, Luo Q, Zhu D, Cao P, Liu Y, Wang X, Luo MH, Xu F, Xiong W, Wang L, Li XY, Zhang C.","Protein Cell. 2022 Mar;13(3):203-219. doi: 10.1007/s13238-021-00878-z. Epub 2021 Oct 29.","Yang C","Protein Cell","2022","2021/10/29","PMC8901859","","10.1007/s13238-021-00878-z"
"31997060","Altered GABA Concentration in Brain Motor Area Is Associated with the Severity of Motor Disabilities in Individuals with Autism Spectrum Disorder","Umesawa Y, Matsushima K, Atsumi T, Kato T, Fukatsu R, Wada M, Ide M.","J Autism Dev Disord. 2020 Aug;50(8):2710-2722. doi: 10.1007/s10803-020-04382-x.","Umesawa Y","J Autism Dev Disord","2020","2020/01/31","PMC7374467","","10.1007/s10803-020-04382-x"
"41862769","Bazedoxifene reverses sexually dimorphic autistic-like abnormalities in biallelic MDGA1-mutant mice","Kim S, Kim H, Pelayo JP, Alvarez S, Jang G, Kim J, Kim B, Hoelscher VM, Calleja-Pérez B, Jung H, Yang Y, Lee HJ, Lee J, Kim S, de la Peña MJ, Lee Y, Kim S, Han AR, Lee DS, Ji S, Yu W, Kim HM, An JY, Oh WC, Kwon SK, Kim JY, Um JW, Fernández-Jaén A, Ko J.","EMBO Mol Med. 2026 Apr;18(4):1358-1398. doi: 10.1038/s44321-026-00402-y. Epub 2026 Mar 20.","Kim S","EMBO Mol Med","2026","2026/03/21","PMC13084050","","10.1038/s44321-026-00402-y"
"32610082","A Chromatin Accessibility Atlas of the Developing Human Telencephalon","Markenscoff-Papadimitriou E, Whalen S, Przytycki P, Thomas R, Binyameen F, Nowakowski TJ, Kriegstein AR, Sanders SJ, State MW, Pollard KS, Rubenstein JL.","Cell. 2020 Aug 6;182(3):754-769.e18. doi: 10.1016/j.cell.2020.06.002. Epub 2020 Jun 30.","Markenscoff-Papadimitriou E","Cell","2020","2020/07/02","PMC7415678","NIHMS1600828","10.1016/j.cell.2020.06.002"
"22546616","The brain GABA-benzodiazepine receptor alpha-5 subtype in autism spectrum disorder: a pilot [(11)C]Ro15-4513 positron emission tomography study","Mendez MA, Horder J, Myers J, Coghlan S, Stokes P, Erritzoe D, Howes O, Lingford-Hughes A, Murphy D, Nutt D.","Neuropharmacology. 2013 May;68:195-201. doi: 10.1016/j.neuropharm.2012.04.008. Epub 2012 Apr 21.","Mendez MA","Neuropharmacology","2013","2012/05/02","PMC4489617","EMS63810","10.1016/j.neuropharm.2012.04.008"
"30758329","Effects of cannabidiol on brain excitation and inhibition systems; a randomised placebo-controlled single dose trial during magnetic resonance spectroscopy in adults with and without autism spectrum disorder","Pretzsch CM, Freyberg J, Voinescu B, Lythgoe D, Horder J, Mendez MA, Wichers R, Ajram L, Ivin G, Heasman M, Edden RAE, Williams S, Murphy DGM, Daly E, McAlonan GM.","Neuropsychopharmacology. 2019 Jul;44(8):1398-1405. doi: 10.1038/s41386-019-0333-8. Epub 2019 Feb 6.","Pretzsch CM","Neuropsychopharmacology","2019","2019/02/14","PMC6784992","","10.1038/s41386-019-0333-8"
"32129578","Neuroinflammatory Gene Expression Alterations in Anterior Cingulate Cortical White and Gray Matter of Males With Autism Spectrum Disorder","Sciara AN, Beasley B, Crawford JD, Anderson EP, Carrasco T, Zheng S, Ordway GA, Chandley MJ.","Autism Res. 2020 Jun;13(6):870-884. doi: 10.1002/aur.2284. Epub 2020 Mar 4.","Sciara AN","Autism Res","2020","2020/03/05","PMC7540672","","10.1002/aur.2284"
"27030755","Insulin-Independent GABAA Receptor-Mediated Response in the Barrel Cortex of Mice with Impaired Met Activity","Lo FS, Erzurumlu RS, Powell EM.","J Neurosci. 2016 Mar 30;36(13):3691-7. doi: 10.1523/JNEUROSCI.0006-16.2016.","Lo FS","J Neurosci","2016","2016/04/01","PMC4812129","","10.1523/JNEUROSCI.0006-16.2016"
"19667317","Decreased GABA-A binding on FMZ-PET in succinic semialdehyde dehydrogenase deficiency","Pearl PL, Gibson KM, Quezado Z, Dustin I, Taylor J, Trzcinski S, Schreiber J, Forester K, Reeves-Tyer P, Liew C, Shamim S, Herscovitch P, Carson R, Butman J, Jakobs C, Theodore W.","Neurology. 2009 Aug 11;73(6):423-9. doi: 10.1212/WNL.0b013e3181b163a5.","Pearl PL","Neurology","2009","2009/08/12","PMC2727143","","10.1212/WNL.0b013e3181b163a5"
"34403735","Parabacteroides distasonis induces depressive-like behavior in a mouse model of Crohn's disease","Gomez-Nguyen A, Basson AR, Dark-Fleury L, Hsu K, Osme A, Menghini P, Pizarro TT, Cominelli F.","Brain Behav Immun. 2021 Nov;98:245-250. doi: 10.1016/j.bbi.2021.08.218. Epub 2021 Aug 14.","Gomez-Nguyen A","Brain Behav Immun","2021","2021/08/17","PMC9217177","NIHMS1736242","10.1016/j.bbi.2021.08.218"
"32345355","Enhanced accumulation of N-terminally truncated Aβ with and without pyroglutamate-11 modification in parvalbumin-expressing GABAergic neurons in idiopathic and dup15q11.2-q13 autism","Frackowiak J, Mazur-Kolecka B, Mehta P, Wegiel J.","Acta Neuropathol Commun. 2020 Apr 28;8(1):58. doi: 10.1186/s40478-020-00923-8.","Frackowiak J","Acta Neuropathol Commun","2020","2020/04/30","PMC7189730","","10.1186/s40478-020-00923-8"
"32381101","Effects of bumetanide on neurodevelopmental impairments in patients with tuberous sclerosis complex: an open-label pilot study","van Andel DM, Sprengers JJ, Oranje B, Scheepers FE, Jansen FE, Bruining H.","Mol Autism. 2020 May 7;11(1):30. doi: 10.1186/s13229-020-00335-4.","van Andel DM","Mol Autism","2020","2020/05/09","PMC7204231","","10.1186/s13229-020-00335-4"
"27696740","Exploring the relationship between cortical GABA concentrations, auditory gamma-band responses and development in ASD: Evidence for an altered maturational trajectory in ASD","Port RG, Gaetz W, Bloy L, Wang DJ, Blaskey L, Kuschner ES, Levy SE, Brodkin ES, Roberts TPL.","Autism Res. 2017 Apr;10(4):593-607. doi: 10.1002/aur.1686. Epub 2016 Oct 1.","Port RG","Autism Res","2017","2016/10/04","PMC5376374","NIHMS806610","10.1002/aur.1686"
"25184226","Tiagabine improves hippocampal long-term depression in rat pups subjected to prenatal inflammation","Rideau Batista Novais A, Crouzin N, Cavalier M, Boubal M, Guiramand J, Cohen-Solal C, de Jesus Ferreira MC, Cambonie G, Vignes M, Barbanel G.","PLoS One. 2014 Sep 3;9(9):e106302. doi: 10.1371/journal.pone.0106302. eCollection 2014.","Rideau Batista Novais A","PLoS One","2014","2014/09/04","PMC4153642","","10.1371/journal.pone.0106302"
"28229923","Epigenetic regulation of RELN and GAD1 in the frontal cortex (FC) of autism spectrum disorder (ASD) subjects","Zhubi A, Chen Y, Guidotti A, Grayson DR.","Int J Dev Neurosci. 2017 Nov;62:63-72. doi: 10.1016/j.ijdevneu.2017.02.003. Epub 2017 Feb 14.","Zhubi A","Int J Dev Neurosci","2017","2017/02/24","PMC5575980","NIHMS857934","10.1016/j.ijdevneu.2017.02.003"
"41765140","Roles of synaptic cell adhesion molecules in the neuromodulatory systems","Li J, Kawasawa YI, Uchigashima M, Futai K.","Mol Cells. 2026 May;49(5):100340. doi: 10.1016/j.mocell.2026.100340. Epub 2026 Feb 27.","Li J","Mol Cells","2026","2026/03/01","PMC13014944","","10.1016/j.mocell.2026.100340"
"28971012","Neuromagnetic responses to tactile stimulation of the fingers: Evidence for reduced cortical inhibition for children with Autism Spectrum Disorder and children with epilepsy","Gaetz W, Jurkiewicz MT, Kessler SK, Blaskey L, Schwartz ES, Roberts TPL.","Neuroimage Clin. 2017 Jun 23;16:624-633. doi: 10.1016/j.nicl.2017.06.026. eCollection 2017.","Gaetz W","Neuroimage Clin","2017","2017/10/04","PMC5619996","","10.1016/j.nicl.2017.06.026"
"25300441","Impact of acamprosate on plasma amyloid-β precursor protein in youth: a pilot analysis in fragile X syndrome-associated and idiopathic autism spectrum disorder suggests a pharmacodynamic protein marker","Erickson CA, Ray B, Maloney B, Wink LK, Bowers K, Schaefer TL, McDougle CJ, Sokol DK, Lahiri DK.","J Psychiatr Res. 2014 Dec;59:220-8. doi: 10.1016/j.jpsychires.2014.07.011. Epub 2014 Aug 19.","Erickson CA","J Psychiatr Res","2014","2014/10/11","PMC4253657","NIHMS624122","10.1016/j.jpsychires.2014.07.011"
"41642412","Plasma KCC2, NKCC1, and GABA as peripheral biomarkers in autism spectrum disorder: a combined ROC analysis","El-Ansary A, Al-Ayadhi LY, Alfawaz HA, Al-Ghabban H, Bjørklund G.","Metab Brain Dis. 2026 Feb 5;41(1):29. doi: 10.1007/s11011-026-01791-2.","El-Ansary A","Metab Brain Dis","2026","2026/02/05","PMC12876073","","10.1007/s11011-026-01791-2"
"20370810","A preliminary transcranial magnetic stimulation study of cortical inhibition and excitability in high-functioning autism and Asperger disorder","Enticott PG, Rinehart NJ, Tonge BJ, Bradshaw JL, Fitzgerald PB.","Dev Med Child Neurol. 2010 Aug;52(8):e179-83. doi: 10.1111/j.1469-8749.2010.03665.x. Epub 2010 Mar 29.","Enticott PG","Dev Med Child Neurol","2010","2010/04/08","","","10.1111/j.1469-8749.2010.03665.x"
"41443375","Astrocytic GABA controls fidelity of temporal cortical processing in Fragile X Syndrome","Wagner VA, Thapa R, Norman AO, Varallo A, Wimberly J, Rais M, Gerasymchuk D, Piepponen TP, Razak KA, Castren ML, Ethell IM.","Neurobiol Dis. 2026 Feb;219:107233. doi: 10.1016/j.nbd.2025.107233. Epub 2025 Dec 22.","Wagner VA","Neurobiol Dis","2026","2025/12/24","","","10.1016/j.nbd.2025.107233"
"21420487","Detection of plasma autoantibodies to brain tissue in young children with and without autism spectrum disorders","Rossi CC, Van de Water J, Rogers SJ, Amaral DG.","Brain Behav Immun. 2011 Aug;25(6):1123-35. doi: 10.1016/j.bbi.2011.02.011. Epub 2011 Mar 21.","Rossi CC","Brain Behav Immun","2011","2011/03/23","PMC3313674","NIHMS283186","10.1016/j.bbi.2011.02.011"
"19945533","A model of symptomatic infantile spasms syndrome","Scantlebury MH, Galanopoulou AS, Chudomelova L, Raffo E, Betancourth D, Moshé SL.","Neurobiol Dis. 2010 Mar;37(3):604-12. doi: 10.1016/j.nbd.2009.11.011. Epub 2009 Nov 26.","Scantlebury MH","Neurobiol Dis","2010","2009/12/01","PMC2824012","NIHMS163182","10.1016/j.nbd.2009.11.011"
"24043498","Marked elevation of adrenal steroids, especially androgens, in saliva of prepubertal autistic children","Majewska MD, Hill M, Urbanowicz E, Rok-Bujko P, Bieńkowski P, Namysłowska I, Mierzejewski P.","Eur Child Adolesc Psychiatry. 2014 Jun;23(6):485-98. doi: 10.1007/s00787-013-0472-0. Epub 2013 Sep 17.","Majewska MD","Eur Child Adolesc Psychiatry","2014","2013/09/18","PMC4042015","","10.1007/s00787-013-0472-0"
"35778521","Mapping Research Domain Criteria using a transdiagnostic mini-RDoC assessment in mental disorders: a confirmatory factor analysis","Förstner BR, Tschorn M, Reinoso-Schiller N, Maričić LM, Röcher E, Kalman JL, Stroth S, Mayer AV, Schwarz K, Kaiser A, Pfennig A, Manook A, Ising M, Heinig I, Pittig A, Heinz A, Mathiak K, Schulze TG, Schneider F, Kamp-Becker I, Meyer-Lindenberg A, Padberg F, Banaschewski T, Bauer M, Rupprecht R, Wittchen HU, Rapp MA.","Eur Arch Psychiatry Clin Neurosci. 2023 Apr;273(3):527-539. doi: 10.1007/s00406-022-01440-6. Epub 2022 Jul 1.","Förstner BR","Eur Arch Psychiatry Clin Neurosci","2023","2022/07/01","PMC10085934","","10.1007/s00406-022-01440-6"
"41751547","Genomics of Complex Neurodevelopmental Disorders with Variable Epilepsy Phenotypes: A Clinical Review of Dup15q Syndrome","Thodeson D, Lockard T, Koh S.","Genes (Basel). 2026 Jan 30;17(2):163. doi: 10.3390/genes17020163.","Thodeson D","Genes (Basel)","2026","2026/02/27","PMC12940370","","10.3390/genes17020163"
"32320645","16p11 Duplication Disrupts Hippocampal-Orbitofrontal-Amygdala Connectivity, Revealing a Neural Circuit Endophenotype for Schizophrenia","Bristow GC, Thomson DM, Openshaw RL, Mitchell EJ, Pratt JA, Dawson N, Morris BJ.","Cell Rep. 2020 Apr 21;31(3):107536. doi: 10.1016/j.celrep.2020.107536.","Bristow GC","Cell Rep","2020","2020/04/23","","","10.1016/j.celrep.2020.107536"
"25979331","Methyl CpG Binding Protein 2 Gene Disruption Augments Tonic Currents of γ-Aminobutyric Acid Receptors in Locus Coeruleus Neurons: IMPACT ON NEURONAL EXCITABILITY AND BREATHING","Zhong W, Cui N, Jin X, Oginsky MF, Wu Y, Zhang S, Bondy B, Johnson CM, Jiang C.","J Biol Chem. 2015 Jul 24;290(30):18400-11. doi: 10.1074/jbc.M115.650465. Epub 2015 May 15.","Zhong W","J Biol Chem","2015","2015/05/17","PMC4513101","","10.1074/jbc.M115.650465"
"26733678","KCC2 rescues functional deficits in human neurons derived from patients with Rett syndrome","Tang X, Kim J, Zhou L, Wengert E, Zhang L, Wu Z, Carromeu C, Muotri AR, Marchetto MC, Gage FH, Chen G.","Proc Natl Acad Sci U S A. 2016 Jan 19;113(3):751-6. doi: 10.1073/pnas.1524013113. Epub 2016 Jan 5.","Tang X","Proc Natl Acad Sci U S A","2016","2016/01/07","PMC4725523","","10.1073/pnas.1524013113"
"25143608","Neural cell adhesion molecule NrCAM regulates Semaphorin 3F-induced dendritic spine remodeling","Demyanenko GP, Mohan V, Zhang X, Brennaman LH, Dharbal KE, Tran TS, Manis PB, Maness PF.","J Neurosci. 2014 Aug 20;34(34):11274-87. doi: 10.1523/JNEUROSCI.1774-14.2014.","Demyanenko GP","J Neurosci","2014","2014/08/22","PMC4138338","","10.1523/JNEUROSCI.1774-14.2014"
"29996091","A MicroRNA-Based Gene-Targeting Tool for Virally Labeling Interneurons in the Rodent Cortex","Keaveney MK, Tseng HA, Ta TL, Gritton HJ, Man HY, Han X.","Cell Rep. 2018 Jul 10;24(2):294-303. doi: 10.1016/j.celrep.2018.06.049.","Keaveney MK","Cell Rep","2018","2018/07/12","PMC6095194","NIHMS1500943","10.1016/j.celrep.2018.06.049"
"20702565","An SNP in an ultraconserved regulatory element affects Dlx5/Dlx6 regulation in the forebrain","Poitras L, Yu M, Lesage-Pelletier C, Macdonald RB, Gagné JP, Hatch G, Kelly I, Hamilton SP, Rubenstein JL, Poirier GG, Ekker M.","Development. 2010 Sep;137(18):3089-97. doi: 10.1242/dev.051052. Epub 2010 Aug 11.","Poitras L","Development","2010","2010/08/13","PMC3188590","","10.1242/dev.051052"
"22067669","The GABA(A) receptor agonist THIP ameliorates specific behavioral deficits in the mouse model of fragile X syndrome","Olmos-Serrano JL, Corbin JG, Burns MP.","Dev Neurosci. 2011;33(5):395-403. doi: 10.1159/000332884. Epub 2011 Nov 8.","Olmos-Serrano JL","Dev Neurosci","2011","2011/11/10","PMC3254038","","10.1159/000332884"
"26364591","Differentiation of human pluripotent stem cells into Medial Ganglionic Eminence vs. Caudal Ganglionic Eminence cells","Ahn S, Kim TG, Kim KS, Chung S.","Methods. 2016 May 15;101:103-12. doi: 10.1016/j.ymeth.2015.09.009. Epub 2015 Sep 10.","Ahn S","Methods","2016","2015/09/15","PMC4786472","NIHMS729636","10.1016/j.ymeth.2015.09.009"
"26401628","Two common psychophysical measures of surround suppression reflect independent neuronal mechanisms","Yazdani P, Serrano-Pedraza I, Whittaker RG, Trevelyan A, Read JC.","J Vis. 2015;15(13):21. doi: 10.1167/15.13.21.","Yazdani P","J Vis","2015","2015/09/25","","","10.1167/15.13.21"
"31536603","Lipopolysaccharide induces mouse translocator protein (18 kDa) expression via the AP-1 complex in the microglial cell line, BV-2","Shimoyama S, Furukawa T, Ogata Y, Nikaido Y, Koga K, Sakamoto Y, Ueno S, Nakamura K.","PLoS One. 2019 Sep 19;14(9):e0222861. doi: 10.1371/journal.pone.0222861. eCollection 2019.","Shimoyama S","PLoS One","2019","2019/09/20","PMC6752844","","10.1371/journal.pone.0222861"
"35120616","Quickly moving too slowly: Interneuron migration in Timothy Syndrome","Fernando MB, Brennand KJ.","Cell Stem Cell. 2022 Feb 3;29(2):181-183. doi: 10.1016/j.stem.2022.01.004.","Fernando MB","Cell Stem Cell","2022","2022/02/05","","","10.1016/j.stem.2022.01.004"
"41633963","Treating autism with Bumetanide: Identification of responders using Q-Finder machine learning algorithm","Rabiei H, Begnis M, Lemonnier E, Ben-Ari Y.","Transl Psychiatry. 2026 Feb 3;16(1):66. doi: 10.1038/s41398-026-03848-3.","Rabiei H","Transl Psychiatry","2026","2026/02/03","PMC12873185","","10.1038/s41398-026-03848-3"
"21642956","An autism-associated point mutation in the neuroligin cytoplasmic tail selectively impairs AMPA receptor-mediated synaptic transmission in hippocampus","Etherton MR, Tabuchi K, Sharma M, Ko J, Südhof TC.","EMBO J. 2011 Jun 3;30(14):2908-19. doi: 10.1038/emboj.2011.182.","Etherton MR","EMBO J","2011","2011/06/07","PMC3160244","","10.1038/emboj.2011.182"
"16780633","Autistic regression associated with seizure onset in an infant with tuberous sclerosis","Humphrey A, Neville BG, Clarke A, Bolton PF.","Dev Med Child Neurol. 2006 Jul;48(7):609-11. doi: 10.1017/S0012162206001277.","Humphrey A","Dev Med Child Neurol","2006","2006/06/20","","","10.1017/S0012162206001277"
